자료생성년월,사업장명,업종,시도,사업장형태,가입자수,당월고지금액,신규취득자수,상실가입자수
2026-07,주식회사 로젠치즈앤푸드,그 외 기타 식료품 제조업,경기도,법인,53,19586460,2,1
2026-07,주식회사이트라이브,응용 소프트웨어 개발 및 공급업,서울특별시,법인,151,59487060,2,6
2026-07,(주)에이치맨,고용 알선업,서울특별시,법인,58,16605820,1,1
2026-07,제일내과병원,요양병원,전남광주통합특별시,개인,62,19046880,2,3
2026-07,케이앤씨화재특종손해사정(주),보험 대리 및 중개업,서울특별시,법인,67,20705180,1,4
2026-07,주식회사뉴스핌,데이터베이스 및 온라인 정보 제공업,서울특별시,법인,129,54087100,2,3
2026-07,(주)십사일동안,생활용 가구 도매업,서울특별시,법인,45,14487500,2,5
2026-07,(주)신라하이텍,산업용 로봇 제조업,경상북도,법인,37,12604120,1,1
2026-07,（주）엠프로텍,기타 반도체 소자 제조업,충청남도,법인,51,18584560,3,2
2026-07,노츠주식회사,고용 알선업,서울특별시,법인,151,43780000,1,5
2026-07,(사) 대한산업보건협회 대구지역본부,그 외 기타 보건업,대구광역시,법인,94,42197600,3,0
2026-07,(주)디에이치아이,금속 문  창  셔터 및 관련제품 제조업,경상남도,법인,35,15214080,1,1
2026-07,특허법인(유)화우,해당없음,서울특별시,법인,79,34419940,2,2
2026-07,(주)에이스,비주거용 부동산 관리업,대전광역시,법인,42,11456240,0,1
2026-07,키룹코리아 주식회사,응용 소프트웨어 개발 및 공급업,서울특별시,법인,34,17141840,1,2
2026-07,(주)에이에스텍,접착제 및 젤라틴 제조업,충청남도,법인,42,16985760,3,4
2026-07,한국투자밸류자산운용(주),기타 금융 투자업,서울특별시,법인,58,34022460,1,0
2026-07,(주)청담이엠텍,물질 검사  측정 및 분석 기구 제조업,경기도,법인,49,13036180,3,0
2026-07,에스티엠(주),그 외 자동차용 신품 부품 제조업,대구광역시,법인,199,72868680,5,6
2026-07,증포중학교,BIZ_NO미존재사업장,경기도,법인,35,12533380,0,0
2026-07,주식회사 진일테크,해당없음,전남광주통합특별시,법인,34,9569960,1,1
2026-07,주식회사니콘이미징코리아,안경  사진장비 및 광학용품 도매업,서울특별시,법인,31,15667620,1,1
2026-07,(주)에이치씨엔씨,응용 소프트웨어 개발 및 공급업,경기도,법인,103,43249980,4,5
2026-07,하나재가노인통합지원센터,BIZ_NO미존재사업장,경상북도,법인,71,11198840,0,0
2026-07,주식회사 제키스,빵류  과자류  당류  초콜릿 도매업,제주특별자치도,법인,44,11055040,1,0
2026-07,평화요양병원,BIZ_NO미존재사업장,울산광역시,개인,99,28418260,4,3
2026-07,(주)누리환경기술센터,기타,경상남도,법인,30,8542660,1,1
2026-07,천안김안과 천안역본점의원,일반의원,충청남도,개인,68,22521880,4,3
2026-07,(주)성화투어,전세버스 운송업,경기도,법인,57,17179060,4,3
2026-07,주식회사 퓨즈,응용 소프트웨어 개발 및 공급업,서울특별시,법인,30,10934620,0,1
2026-07,(주)소노인터내셔널 경주지점,호텔업,경상북도,법인,206,63184420,23,11
2026-07,(주)아이디노,응용 소프트웨어 개발 및 공급업,부산광역시,법인,99,33008640,3,3
2026-07,(주)에스피엘,그 외 기타 플라스틱 제품 제조업,경기도,법인,204,74351760,10,5
2026-07,(주)미소정보기술,응용 소프트웨어 개발 및 공급업,경기도,법인,161,60166540,4,10
2026-07,(주)두베,응용 소프트웨어 개발 및 공급업,경기도,법인,77,35670900,0,1
2026-07,대상에프앤비(주)논산공장,기타 과실ㆍ채소 가공 및 저장 처리업,충청남도,법인,35,14902680,1,0
2026-07,(주)한국도매물류,육류 가공식품 도매업,인천광역시,법인,56,16174500,0,1
2026-07,회계법인리안,공인회계사업,서울특별시,법인,78,38142120,2,1
2026-07,진도농업협동조합,기타 금융 투자업,전남광주통합특별시,법인,78,33599120,4,3
2026-07,금산군보건소,BIZ_NO미존재사업장,충청남도,법인,39,9675960,3,0
2026-07,(주)혜인식품,해당없음,서울특별시,법인,38,12746400,1,3
2026-07,수원외국어고등학교(직장),비주거용 건물 임대업(점포  자기땅),경기도,법인,33,10231260,0,1
2026-07,천안노인전문요양원,해당없음,충청남도,법인,36,9516760,0,1
2026-07,케이아이디비자금중개（주）,그 외 기타 금융 지원 서비스업,서울특별시,법인,98,37291900,0,3
2026-07,하이멕스테크놀러지즈코리아(주),상품 종합 도매업,충청남도,법인,41,23041060,0,0
2026-07,홍일특수(주),일반 화물 자동차 운송업,경기도,법인,60,14863940,1,1
2026-07,영은페이퍼(주),생활용 포장 및 위생용품  봉투 및 유사 제품 도매업,서울특별시,법인,60,22558840,0,3
2026-07,(주)아이베,전자상거래 소매업,경기도,법인,89,27835860,2,3
2026-07,주식회사여수관광레저,골프장 운영업,전남광주통합특별시,법인,40,13405920,0,1
2026-07,호남R.C(주),그 외 기타 상품 전문 도매업,전북특별자치도,법인,42,23821180,0,0
2026-07,(주)앤츠,기타 인문 및 사회과학 연구개발업,부산광역시,법인,66,24953560,0,1
2026-07,(주)한소닉,제조 / 기타가정용기기,경기도,법인,36,9814320,0,1
2026-07,양밍한국주식회사,통관 대리 및 관련서비스업 / 화물 운송 중개  대리,서울특별시,법인,74,36375860,2,1
2026-07,(주)지엘컴,문서 작성업,서울특별시,법인,31,11465880,0,0
